Anneal Time,Temperature,PbI2_vol,BAAc_vol,MAI_vol,R PbI2,R BAAc,R MAI,QW 1,QW 2,QW 3,QW 4,QW 5,QW 6,QW 7,QW 8,QW 9,QW 10,QW 11,QW 12,QW 99,files,campaign
5.0,150.0,,,,1.0,0.82,1.52,0.0,0.0,0.568156913286947,0.0,0.0,0.2782002671547242,0.0,0.2742857204131809,0.2801817277696482,0.2791532250019896,0.0,0.0,0.0,N3 R3 sample 8_Subt2__0__11-05-41-316.csv,N3
5.0,150.0,,,,1.0,0.82,1.42,0.0,0.2197511400850119,0.3751367198836501,0.2151154480658957,0.2348594475308893,0.0,0.2428388285690491,0.1953587841933417,0.1779007774975435,0.1776455071702262,0.2223880918616813,0.2221949429566801,0.0,N3 R3 sample 9_Subt2__0__11-07-03-814.csv,N3
5.0,150.0,,,,1.0,0.82,1.42,0.0,0.3733821228359836,0.5254778239147032,0.0,0.0,0.3303852718872594,0.0,0.0,0.0,0.0,0.0,0.0,0.2875612085729069,N3 R3 sample 10_Subt2__0__11-07-21-813.csv,N3
5.0,150.0,,,,1.0,0.85,1.27,0.3499212640869367,0.3788539621479002,0.294073749872826,0.2517679029799696,0.2115980908143706,0.0,0.2072637756782813,0.0,0.0,0.0,0.0,0.0,0.0,N3 R3 sample 11_Subt2__0__11-07-52-813.csv,N3
5.0,150.0,,,,1.0,0.85,1.27,0.5321286662322418,0.3717863497727753,0.3126278520740822,0.28751055190718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N3 R3 sample 12_Subt2__0__11-08-11-812.csv,N3
50.0,85.0,,,,1.0,1.08,1.48,0.2949353626900186,0.2077149844668708,0.1792103804430589,0.0986638495405886,0.1171987821177378,0.1355388056616291,0.1444778400159801,0.0,0.0,0.1029025319974078,0.0997228553007802,0.0996371682375882,0.092745023986527,N3 R4 sample 1_Subt2__0__12-50-48-674.csv,N3
50.0,85.0,,,,1.0,1.08,1.48,0.0,0.3341492029608263,0.2815331585829666,0.2190776244380416,0.2447489722597618,0.0,0.2727859862753869,0.0,0.2785846704365698,0.2784325491170051,0.1736377835860504,0.220901083460435,0.0,N3 R4 sample 2_Subt2__0__12-51-09-174.csv,N3
20.0,85.0,,,,1.0,0.95,1.6,0.0,0.2793134841269698,0.2748405989790838,0.0,0.3957619794024498,0.0,0.3915762083338568,0.0,0.0,0.3450846271822508,0.3448990116415769,0.3447563107025015,0.2346137076459968,N3 R4 sample 3_Subt2__0__12-20-01-215.csv,N3
20.0,85.0,,,,1.0,0.95,1.6,0.2049684054213979,0.3073839420887043,0.3640552465245744,0.0,0.189391138402853,0.1909357333009798,0.1699670317192694,0.1765506260957212,0.1763614786837881,0.0,0.0,0.0,0.2127654797989602,N3 R4 sample 4_Subt2__0__12-20-46-714.csv,N3
5.0,85.0,,,,1.0,1.0,1.6,0.1318392219641857,0.3284266493193965,0.1742205220123718,0.1221619474323247,0.0,0.0963746692039716,0.1208458910483571,0.0938501414172261,0.0957316008063174,0.0875537265631848,0.0904912854792646,0.090373521273853,0.0952580393691803,N3 R4 sample 5_Subt2__0__12-06-43-233.csv,N3
5.0,85.0,,,,1.0,1.0,1.6,0.0,0.286188596564115,0.3255368325097297,0.0,0.0,0.4614895022407416,0.0,0.0,0.0,0.2838936224288583,0.2837492779739394,0.2836358063844299,0.2476846695301191,N3 R4 sample 6_Subt2__0__12-07-35-732.csv,N3
5.0,85.0,,,,1.0,0.78,1.6,0.0,0.3077536533811664,0.5301706315451954,0.0,0.0,0.0,0.2699327873127443,0.2561359408401749,0.2549221160938751,0.2545577380353855,0.0,0.2643736160862919,0.2681588678121349,N3 R4 sample 7_Subt2__0__12-08-24-731.csv,N3
5.0,85.0,,,,1.0,0.78,1.6,0.0,0.2561412104041211,0.4164591901638783,0.2584678900403507,0.2100123130671197,0.1860983170562538,0.1874305319138368,0.1869968225596311,0.0,0.0,0.0,0.195286093527194,0.198344466854567,N3 R4 sample 8_Subt2__0__12-08-48-230.csv,N3
5.0,85.0,,,,1.0,0.72,1.58,0.2158883657384555,0.2376882621145905,0.4134371128748758,0.2979425539233317,0.0,0.3162124478052221,0.0,0.0,0.0,0.0,0.0,0.2351350362914776,0.2379099827660884,N3 R4 sample 9_Subt2__0__12-09-45-229.csv,N3
5.0,85.0,,,,1.0,0.72,1.58,0.0,0.1737595423325751,0.3195059050873105,0.2401281164613081,0.1139467466164851,0.1973897109117345,0.1455202803602867,0.1206222735076282,0.1205206319323854,0.1259390589180735,0.1173272408352484,0.119704840525432,0.1225390974938497,N3 R4 sample 10_Subt2__0__12-10-28-728.csv,N3
5.0,85.0,,,,1.0,0.62,1.48,0.0,0.0,0.3237259908417658,0.3514781212792277,0.3664819215425561,0.0,0.487988546712095,0.0,0.0,0.0,0.0,0.0,0.0,N3 R4 sample 11_Subt2__0__12-11-09-227.csv,N3
5.0,85.0,,,,1.0,0.62,1.48,0.0,0.1778111085873261,0.291247768482303,0.3030615754548558,0.3340527135638949,0.0,0.3417673203363271,0.3128500861031327,0.3125382571399231,0.2948401849753975,0.2946099322753675,0.294440718064911,0.0,N3 R4 sample 12_Subt2__0__12-11-30-727.csv,N3
60.0,150.0,,,,1.0,1.1,1.2,0.4768336730170175,0.3602171747276145,0.0,0.2578626653375501,0.2915708848279163,0.0,0.2595687563986208,0.0,0.0,0.0,0.2526860791926187,0.2526064654377498,0.2565983290269014,N3 R5 sample 1_Subt2__0__14-22-41-051.csv,N3
60.0,150.0,,,,1.0,1.1,1.2,0.394002933268078,0.3300971183849757,0.0,0.1962949580268669,0.1970643829149294,0.2344374904114388,0.1981811932738402,0.1992362243276965,0.2354461228449333,0.1969281017174363,0.1975663137080788,0.2194452897813855,0.253940330694216,N3 R5 sample 2_Subt2__0__14-23-09-550.csv,N3
60.0,150.0,,,,1.0,0.95,1.2,0.3269025878852523,0.2266002200683465,0.0,0.0,0.0,0.2324851052697647,0.1926988459294698,0.1715134650136212,0.1715134650136212,0.1242797746621331,0.1532293412338509,0.2116070943911414,0.2161772938497288,N3 R5 sample 3_Subt2__0__14-23-27-050.csv,N3
60.0,150.0,,,,1.0,0.95,1.2,0.3814684063949642,0.2317796626430482,0.0,0.0,0.0,0.161565002357712,0.1603539738767068,0.1423904064387016,0.1503972994501121,0.1434961736714625,0.1555327444195443,0.1554075382113995,0.1657750567281637,N3 R5 sample 4_Subt2__0__14-23-49-549.csv,N3
55.0,150.0,,,,1.0,1.08,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N3 R5 sample 5_Subt2__0__14-20-38-053.csv,N3
55.0,150.0,,,,1.0,1.08,1.2,0.3789281972533675,0.2900227745917421,0.0,0.0,0.2032634997508845,0.233029130652296,0.179432410965879,0.1697267257294333,0.1696679682244554,0.1787341250684708,0.1889162379425242,0.1887716901008222,0.1717692934957028,N3 R5 sample 6_Subt2__0__14-21-15-551.csv,N3
5.0,150.0,,,,1.0,0.78,1.55,0.0,0.0,0.3689040879099877,0.3533322073333464,0.0,0.0,0.0,0.3995112410815666,0.3995112410815666,0.271484295787386,0.3920117784411597,0.3915525450531898,0.0,N3 R5 sample 7_Subt2__0__13-32-18-613.csv,N3
5.0,150.0,,,,1.0,0.78,1.55,0.0,0.0,0.3778560203338773,0.2378499546595278,0.0,0.1851613375405255,0.0,0.1691771193916215,0.1653340058462457,0.1675910765963175,0.1621305831820421,0.1563961409270004,0.1505382048981072,N3 R5 sample 8_Subt2__0__13-33-04-117.csv,N3
5.0,150.0,,,,1.0,0.75,1.55,0.0,0.0,0.4303754136720897,0.3524252790118451,0.0,0.0,0.0,0.3058014543851606,0.3058014543851606,0.3581142371097783,0.3578106244906534,0.3074214281877757,0.3130036169848674,N3 R5 sample 9_Subt2__0__13-33-41-616.csv,N3
5.0,150.0,,,,1.0,0.75,1.55,0.0,0.0,0.4731017212418575,0.0,0.0,0.0,0.0,0.2319914002923671,0.2613929060630422,0.2483355822544078,0.2258172955023559,0.2250757651644348,0.2258744892381615,N3 R5 sample 10_Subt2__0__13-34-19-615.csv,N3
5.0,150.0,,,,1.0,0.78,1.32,0.0,0.4740021560434816,0.3770210997189356,0.3147276239487304,0.0,0.2820299490906923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N3 R5 sample 11_Subt2__0__13-34-40-115.csv,N3
5.0,150.0,,,,1.0,0.78,1.32,0.2624343889406645,0.4352399745028442,0.2964915379978911,0.2639739738470172,0.2319466504528096,0.2202533959186747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N3 R5 sample 12_Subt2__0__13-35-15-114.csv,N3
60.0,80.0,,,,1.0,0.75,1.4,0.0,0.1819739604693097,0.2057894709000143,0.1656706498908639,0.215294457888856,0.0,0.3626825666529821,0.3625882409725813,0.0,0.2007173319275866,0.2006003890746615,0.2005089979297802,0.1565470936832178,N3 R6 sample 1_Subt2__0__16-14-09-465.csv,N3
60.0,80.0,,,,1.0,0.75,1.4,0.0,0.2896609575878678,0.2543863519811238,0.1766480486760135,0.0,0.2281526647543041,0.2221069822282937,0.1899721044951839,0.2494138497585534,0.0,0.0,0.0,0.329356412126629,N3 R6 sample 2_Subt2__0__16-14-54-451.csv,N3
10.0,80.0,,,,1.0,1.08,1.4,0.0,0.6119892253266178,0.4065292550805546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N3 R6 sample 3_Subt2__0__15-27-55-527.csv,N3
10.0,80.0,,,,1.0,1.08,1.4,0.3448681562792248,0.5447634558423938,0.3723742240640831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N3 R6 sample 4_Subt2__0__15-28-10-527.csv,N3
5.0,80.0,,,,1.0,0.7,1.6,0.0,0.3028124490794603,0.5273749414896632,0.0,0.2889061125968037,0.3223375699406449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N3 R6 sample 5_Subt2__0__15-22-20-035.csv,N3
5.0,80.0,,,,1.0,0.7,1.6,0.0,0.3307091203853731,0.5465438472600598,0.3762790549092139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N3 R6 sample 6_Subt2__0__15-22-56-534.csv,N3
5.0,80.0,,,,1.0,1.1,1.4,0.0,0.6057237998743125,0.4127919393564426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N3 R6 sample 7_Subt2__0__15-23-24-033.csv,N3
5.0,80.0,,,,1.0,1.1,1.4,0.4481666372232875,0.5500046143095955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N3 R6 sample 8_Subt2__0__15-24-47-531.csv,N3
5.0,80.0,,,,1.0,0.92,1.4,0.0,0.5524254982130105,0.4660929180978666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N3 R6 sample 9_Subt2__0__15-25-37-022.csv,N3
5.0,80.0,,,,1.0,0.92,1.4,0.0,0.5903000040558216,0.426135460394185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N3 R6 sample 10_Subt2__0__15-26-14-029.csv,N3
5.0,80.0,,,,1.0,0.62,1.3,0.033908110451417,0.140972395748339,0.1948413101190337,0.0932274381156923,0.0231797493974886,0.0548746514586585,0.0392335011841017,0.017854860268306,0.0135921806134172,0.0132409143217366,0.0427554885694938,0.0161885222390885,0.0543578299032374,N3 R6 sample 11_Subt2__0__15-26-39-019.csv,N3
5.0,80.0,,,,1.0,0.62,1.3,0.0,0.2606702552142137,0.2428598765529797,0.1983520390315638,0.1708929368997009,0.179554436343414,0.1471466114874759,0.1488660376711137,0.1149369570249275,0.1406022770246537,0.1404098271985622,0.1402681778714564,0.1606292082419485,N3 R6 sample 12_Subt2__0__15-27-07-528.csv,N3
10.0,60.0,,,,1.0,0.57,1.6,0.0,0.0,0.2572472783986705,0.2555876802688713,0.321716514645497,0.0,0.0,0.0,0.0,0.4265814573876225,0.4263617581192118,0.3619947098260909,0.3671376482740174,N3 R7 sample 1_Subt2__0__16-59-39-404.csv,N3
10.0,60.0,,,,1.0,0.57,1.6,0.0,0.2537835515075732,0.2811246950806691,0.3501880515319497,0.0,0.0,0.0,0.0,0.0,0.4243119041314607,0.4174215342542912,0.41722834467358,0.0,N3 R7 sample 2_Subt2__0__16-59-56-892.csv,N3
10.0,60.0,,,,1.0,0.55,1.6,0.0,0.2027847924547346,0.2821390539328063,0.277049875606097,0.2865064770885547,0.2547251712887818,0.0,0.0,0.1985132912370562,0.443951774794352,0.4437220500375198,0.0,0.0,N3 R7 sample 3_Subt2__0__17-02-12-400.csv,N3
10.0,60.0,,,,1.0,0.55,1.6,0.0,0.0,0.0,0.3252614114643565,0.0,0.0,0.0,0.0,0.0,0.5496284218451195,0.5496284218451195,0.5496284218451195,0.381962447398233,N3 R7 sample 4_Subt2__0__17-00-54-402.csv,N3
5.0,60.0,,,,1.0,0.98,1.6,0.0,0.4317710139488063,0.4082490323305225,0.0,0.3727218714319005,0.0,0.2696951592717478,0.2572107290880863,0.2546867075593639,0.0,0.0,0.0,0.0,N3 R7 sample 5_Subt2__0__16-52-51-413.csv,N3
5.0,60.0,,,,1.0,0.98,1.6,0.1820249191399638,0.3484063081858082,0.2665628067208649,0.1928861847245459,0.0,0.159408688770818,0.1533782109722377,0.1532847268917331,0.0,0.0,0.1440196550798564,0.1464461475882302,0.1487005961927039,N3 R7 sample 6_Subt2__0__16-54-25-911.csv,N3
5.0,60.0,,,,1.0,0.62,1.6,0.0432521489724148,0.1737187205689769,0.1552947102937286,0.1625082421373107,0.1493286355815032,0.1082909154785906,0.0609935991507453,0.0245646887540067,0.0228147544432535,0.02270875914093,0.0174536837448175,0.0173703701274576,0.0217202972969656,N3 R7 sample 7_Subt2__0__16-54-51-410.csv,N3
5.0,60.0,,,,1.0,0.62,1.6,0.0,0.16944567923217,0.2012040155802213,0.1489195349920738,0.2147693789568293,0.0,0.258925556076168,0.1801918716296345,0.1766936716563643,0.1323995357139974,0.2475501090782838,0.2473353569548111,0.0,N3 R7 sample 8_Subt2__0__16-55-51-909.csv,N3
5.0,60.0,,,,1.0,0.57,1.6,0.0,0.2869174282362337,0.3137263179392532,0.3641838105898092,0.0,0.0,0.5391640607322875,0.5385612154835315,0.0,0.0,0.0,0.0,0.0,N3 R7 sample 9_Subt2__0__16-56-45-908.csv,N3
5.0,60.0,,,,1.0,0.57,1.6,0.0,0.2282462699815528,0.2348901875334262,0.2775180770837058,0.2067980239262148,0.0,0.3973965332900482,0.0,0.0,0.1964888622291225,0.1963289938792466,0.2537856534035745,0.2570371463073134,N3 R7 sample 10_Subt2__0__16-57-47-906.csv,N3
5.0,60.0,,,,1.0,0.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6033425725679066,0.6347962699980694,0.5792407072912584,0.0,N3 R7 sample 11_Subt2__0__16-58-29-905.csv,N3
5.0,60.0,,,,1.0,0.4,1.6,0.0,0.0,0.0,0.30131509240072,0.0,0.0,0.0,0.0,0.0,0.5756115166149829,0.5756115166149829,0.5756115166149829,0.3552694051738432,N3 R7 sample 12_Subt2__0__16-58-51-405.csv,N3
25.0,150.0,,,,1.0,0.6,1.55,0.0,0.0,0.4223206754671111,0.0,0.0,0.0,0.0,0.4675893273360594,0.4675893273360594,0.4458762942449488,0.0,0.0,0.0,N3 R8 sample 1_Subt2__0__13-54-56-143.csv,N3
25.0,150.0,,,,1.0,0.6,1.55,0.0,0.0,0.2877309451656608,0.1927558996217221,0.1508539974861004,0.2175016849414601,0.0,0.0,0.2704981087155895,0.3110833585683222,0.2035011028375208,0.1444264321097586,0.3118428914413614,N3 R8 sample 2_Subt2__0__13-42-28-660.csv,N3
20.0,150.0,,,,1.0,0.7,1.52,0.0,0.0,0.2766271384981137,0.2660804992004003,0.228960522384723,0.0,0.0,0.3402038220118864,0.3400427686654311,0.3868555343657097,0.3865813218096778,0.3863740600205161,0.3500928368713509,N3 R8 sample 3_Subt2__0__13-55-45-142.csv,N3
20.0,150.0,,,,1.0,0.7,1.52,0.0,0.0,0.321038399169279,0.0,0.0,0.0,0.0,0.0,0.453985406020394,0.4544293653123891,0.2958422124691761,0.0,0.4078557208761146,N3 R8 sample 4_Subt2__0__13-56-04-142.csv,N3
10.0,150.0,,,,1.0,0.7,1.5,0.0,0.0,0.290879720173855,0.0,0.0,0.0,0.0,0.4374669097896652,0.4374669097896652,0.4781663195943544,0.0,0.0,0.0,N3 R8 sample 5_Subt2__0__13-56-36-641.csv,N3
10.0,150.0,,,,1.0,0.7,1.5,0.0,0.2806919624057223,0.3365894929840835,0.2829251829537556,0.2829638801928397,0.0,0.0,0.0,0.4115747270929217,0.4113946913469206,0.4846650638767782,0.4844924399695873,0.0,N3 R8 sample 6_Subt2__0__13-57-16-140.csv,N3
5.0,150.0,,,,1.0,0.6,1.55,0.0,0.0,0.3605805884159622,0.0,0.3026015088158506,0.0,0.0,0.4149063307529567,0.4144444584086866,0.4362443380894096,0.4355559739103283,0.4350635971621359,0.0,N3 R8 sample 7_Subt2__0__13-38-15-165.csv,N3
5.0,150.0,,,,1.0,0.6,1.55,0.0,0.0,0.4058033492860693,0.305938496973639,0.255387022680034,0.0,0.0,0.3614662104819368,0.3610174740924884,0.382662480453972,0.0,0.0,0.0,N3 R8 sample 8_Subt2__0__13-38-59-665.csv,N3
5.0,150.0,,,,1.0,0.7,1.52,0.0,0.0,0.3080973162526733,0.2694072096180139,0.0,0.0,0.0,0.0,0.469744272418414,0.3070714131302618,0.0,0.0,0.3268801844320093,N3 R8 sample 9_Subt2__0__13-39-21-664.csv,N3
5.0,150.0,,,,1.0,0.7,1.52,0.0,0.0,0.3000214164623214,0.2643182586671614,0.2735389766385035,0.0,0.0,0.3297045682407878,0.3292641702119549,0.460390582163844,0.4599570984684565,0.4596431659733401,0.0,N3 R8 sample 10_Subt2__0__13-40-08-663.csv,N3
5.0,150.0,,,,1.0,0.62,1.52,0.0,0.0,0.2825946169177381,0.3088061669222685,0.3178614813853502,0.0,0.0,0.3681865524419707,0.422531252421563,0.4219419998581464,0.0,0.0,0.0,N3 R8 sample 11_Subt2__0__13-40-58-662.csv,N3
5.0,150.0,,,,1.0,0.62,1.52,0.0,0.2026920322367344,0.3759227672717012,0.3479592839621919,0.2920069598614641,0.0,0.0,0.3548146041947519,0.3545526966681984,0.2515712436443667,0.2513433572192152,0.2511739862218859,0.0,N3 R8 sample 12_Subt2__0__13-41-41-657.csv,N3
60.0,115.0,,,,1.0,0.82,1.55,0.0,0.0,0.2464061918972317,0.3139769097959774,0.2307041034710626,0.1849929988550086,0.0,0.1450784867111506,0.1395578424337925,0.1280847948387487,0.1278550416751172,0.129859729082382,0.1565333659709128,N3 R9 sample 1_Subt2__0__15-36-39-006.csv,N3
60.0,115.0,,,,1.0,0.82,1.55,0.0,0.3691440776550334,0.2467151165874248,0.1549809807646752,0.1616192400164442,0.1516273627074887,0.0,0.1913905127527498,0.1793881923451819,0.0,0.0,0.0,0.1782155185282949,N3 R9 sample 2_Subt2__0__15-37-00-505.csv,N3
55.0,115.0,,,,1.0,0.82,1.6,0.0,0.1498244619792542,0.3521634760864938,0.1514769336888122,0.1180179887013752,0.1089751725921753,0.1037404494173249,0.1069755635307747,0.1067097813888612,0.0888324701403775,0.1047909721346241,0.0975656747471647,0.0882487033095665,N3 R9 sample 3_Subt2__0__15-37-15-505.csv,N3
55.0,115.0,,,,1.0,0.82,1.6,0.0,0.3131864643741044,0.2463850326326719,0.1655740215702372,0.1445022456896028,0.1277559243744624,0.1302673734878006,0.1589055467910121,0.1212073532148155,0.0,0.0,0.0,0.1608945496645692,N3 R9 sample 4_Subt2__0__15-37-39-505.csv,N3
50.0,115.0,,,,1.0,0.82,1.6,0.0,0.2424144115702015,0.4180866979876187,0.3122557833975314,0.0,0.2179289849168175,0.2226383808486856,0.1987101500240449,0.2115258149445417,0.2112021561895973,0.0,0.0,0.0,N3 R9 sample 5_Subt2__0__15-27-24-519.csv,N3
50.0,115.0,,,,1.0,0.82,1.6,0.0,0.1950964495480718,0.2524433278908893,0.0858865494994238,0.0769121972446534,0.0772168988931416,0.0791016546836703,0.0788028792232326,0.0731960127998521,0.064771923829488,0.0636435353659431,0.0634827819606704,0.0795200780777319,N3 R9 sample 6_Subt2__0__15-28-02-518.csv,N3
25.0,115.0,,,,1.0,0.9,1.6,0.0,0.3061348852195255,0.0,0.0,0.0,0.0,0.5128604981856085,0.0,0.0,0.3330299529675399,0.3330299529675399,0.2576934010309383,0.3042512287411874,N3 R9 sample 7_Subt2__0__15-10-01-042.csv,N3
25.0,115.0,,,,1.0,0.9,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N3 R9 sample 8_Subt2__0__15-10-22-042.csv,N3
25.0,115.0,,,,1.0,0.82,1.6,0.0,0.4685454959290425,0.0,0.0,0.0,0.2042888213352028,0.197195088883609,0.1896449811290225,0.196410824965816,0.1774653774587785,0.1770789820996024,0.1767970114365374,0.2091550115942776,N3 R9 sample 9_Subt2__0__15-11-05-041.csv,N3
25.0,115.0,,,,1.0,0.82,1.6,0.0,0.2368948552083803,0.1546352787829326,0.0882409403902829,0.0671651316087305,0.0711779475871888,0.06356431701825,0.0624994085115546,0.0562858631135933,0.0359253086489439,0.0457569669263014,0.045587033892037,0.0831685125744327,N3 R9 sample 10_Subt2__0__15-11-25-540.csv,N3
5.0,115.0,,,,1.0,0.82,1.6,0.2042764604503969,0.24611812689151,0.3479958984969467,0.2692288137496563,0.1907504291567076,0.1585165214441501,0.0,0.1564210715553189,0.156259872574189,0.0,0.0,0.0,0.16282103384964,N3 R9 sample 11_Subt2__0__14-44-04-077.csv,N3
5.0,115.0,,,,1.0,0.82,1.6,0.0,0.4477540770707632,0.2752830755409555,0.0,0.0,0.0,0.2796757348506717,0.198619107201919,0.2050010778238442,0.2015246190698983,0.2013117999340161,0.2102646746599479,0.2203928503735191,N3 R9 sample 12_Subt2__0__14-47-07-561.csv,N3
